codigo,nombre,descripcion,cuenta,periodo,unidad,medida,Unidad,Medida,freq,familia,node,DESCRIPCION
19946,Activa,Activa,E07.38.04.01.00.00.00.00.00.M.CRC,Mensual,CRC,7,Colón Costarricense,Unidades,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Indice de dolarización [20288]/Activa [19946]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Indice de dolarización [20288]/Activa [19946]')
19947,Activos,Activos,E07.22.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: resum [19995]/Activos [19947]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: resum [19995]/Activos [19947]')
19949,Activos,Activos,E07.39.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Activos [19949]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Activos [19949]')
19951,Activos,Activos,E07.38.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Activos [19951]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Activos [19951]')
19952,Activos,Activos,E07.36.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Activos [19952]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero del banco central [20085]/Activos [19952]')
19953,Activos,Activos,E07.37.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Activos [19953]'),Node('/BCCR/Sector Monetario y Financiero/Crédito al sector público no financiero de las otras socieda [20084]/Activos [19953]')
19954,Activos de reserva oficial,Activos de reserva oficial,E07.15.01.01.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Externos Netos [19963]/Activos frente a no residentes [19973]/Activos de reserva oficial [19954]'),Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Externos Netos [19963]/Activos frente a no residentes [19973]/Activos de reserva oficial [19954]')
19955,Activos de reserva oficiales,Activos de reserva oficiales,E07.40.01.01.01.00.00.00.00.M.USD,Mensual,USD,3,Dólar EEUU,Miles,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Banco Central [20011]/Activos externos [19956]/Activos de reserva oficiales [19955]'),Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Banco Central [20011]/Activos externos [19956]/Activos de reserva oficiales [19955]')
19956,Activos externos,Activos externos,E07.40.01.01.00.00.00.00.00.M.USD,Mensual,USD,3,Dólar EEUU,Miles,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Banco Central [20011]/Activos externos [19956]'),Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Banco Central [20011]/Activos externos [19956]')
19957,Activos externos netos,Activos externos netos,E07.16.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos externos netos [19957]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos externos netos [19957]')
19958,Activos externos netos,Activos externos netos,E07.17.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos externos netos [19958]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos externos netos [19958]')
19959,Activos externos netos,Activos externos netos,E07.18.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos externos netos [19959]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos externos netos [19959]')
19960,Activos externos netos,Activos externos netos,E07.19.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos externos netos [19960]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos externos netos [19960]')
19961,Activos externos netos,Activos externos netos,E07.20.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos externos netos [19961]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos externos netos [19961]')
19962,Activos externos netos,Activos externos netos,E07.21.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos externos netos [19962]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos externos netos [19962]')
19963,Activos Externos Netos,Activos Externos Netos,E07.15.01.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Externos Netos [19963]'),Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Externos Netos [19963]')
19964,Activos externos netos,Activos externos netos,E07.40.00.00.00.00.00.00.00.M.USD,Mensual,USD,1,Dólar EEUU,,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]'),Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]')
19965,Activos financieros,Activos financieros,E07.39.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Activos [19949]/Activos financieros [19965]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Activos [19949]/Activos financieros [19965]')
19966,Activos financieros,Activos financieros,E07.38.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Activos [19951]/Activos financieros [19966]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Activos [19951]/Activos financieros [19966]')
19967,Activos frente a no residentes,Activos frente a no residentes,E07.16.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos externos netos [19957]/Activos frente a no residentes [19967]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos externos netos [19957]/Activos frente a no residentes [19967]')
19968,Activos frente a no residentes,Activos frente a no residentes,E07.17.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos externos netos [19958]/Activos frente a no residentes [19968]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos externos netos [19958]/Activos frente a no residentes [19968]')
19969,Activos frente a no residentes,Activos frente a no residentes,E07.18.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos externos netos [19959]/Activos frente a no residentes [19969]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos externos netos [19959]/Activos frente a no residentes [19969]')
19970,Activos frente a no residentes,Activos frente a no residentes,E07.19.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos externos netos [19960]/Activos frente a no residentes [19970]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos externos netos [19960]/Activos frente a no residentes [19970]')
19971,Activos frente a no residentes,Activos frente a no residentes,E07.20.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos externos netos [19961]/Activos frente a no residentes [19971]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos externos netos [19961]/Activos frente a no residentes [19971]')
19972,Activos frente a no residentes,Activos frente a no residentes,E07.21.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos externos netos [19962]/Activos frente a no residentes [19972]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos externos netos [19962]/Activos frente a no residentes [19972]')
19973,Activos frente a no residentes,Activos frente a no residentes,E07.15.01.01.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Externos Netos [19963]/Activos frente a no residentes [19973]'),Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Externos Netos [19963]/Activos frente a no residentes [19973]')
19974,Activos internos,Activos internos,E07.16.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]')
19975,Activos internos,Activos internos,E07.17.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]')
19976,Activos internos,Activos internos,E07.18.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]')
19977,Activos internos,Activos internos,E07.19.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos internos [19977]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos internos [19977]')
19978,Activos internos,Activos internos,E07.20.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos internos [19978]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos internos [19978]')
19979,Activos internos,Activos internos,E07.21.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos internos [19979]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos internos [19979]')
19980,Activos Internos,Activos Internos,E07.15.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Internos [19980]'),Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Internos [19980]')
19981,Activos no financieros,Activos no financieros,E07.22.01.07.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: resum [19995]/Activos [19947]/Activos no financieros [19981]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: resum [19995]/Activos [19947]/Activos no financieros [19981]')
19982,Activos no financieros,Activos no financieros,E07.39.01.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Activos [19949]/Activos no financieros [19982]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Activos [19949]/Activos no financieros [19982]')
19983,Activos no financieros,Activos no financieros,E07.38.01.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Activos [19951]/Activos no financieros [19983]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Activos [19951]/Activos no financieros [19983]')
19984,"Agricultura, ganadería silvicultura, caza y pesca","Agricultura, ganadería silvicultura, caza y pesca",E07.35.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,"Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Agricultura, ganadería silvicultura, caza y pesca [19984]')","Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Agricultura, ganadería silvicultura, caza y pesca [19984]')"
19985,"Agricultura, ganadería, silvicultura, caza y pesca","Agricultura, ganadería, silvicultura, caza y pesca",E07.34.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,"Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Agricultura, ganadería, silvicultura, caza y pesca [19985]')","Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Agricultura, ganadería, silvicultura, caza y pesca [19985]')"
19986,Ajustes por valoración,Ajustes por valoración,E07.39.02.01.05.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Pasivos [20515]/Acciones y otras participaciones de capital [19885]/Ajustes por valoración [19986]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera de [19862]/Pasivos [20515]/Acciones y otras participaciones de capital [19885]/Ajustes por valoración [19986]')
19987,Ajustes por valoración,Ajustes por valoración,E07.38.02.01.05.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Pasivos y Acciones y otras participaciones de capital [20532]/Acciones y otras participaciones de capital [19888]/Ajustes por valoración [19987]'),Node('/BCCR/Sector Monetario y Financiero/Composición del capital y posición en moneda extranjera del [19863]/Pasivos y Acciones y otras participaciones de capital [20532]/Acciones y otras participaciones de capital [19888]/Ajustes por valoración [19987]')
19989,Balance sectorial de las otras sociedades de depósito: instr,Balance sectorial de las otras sociedades de depósito: instrumentos y sectores institucionales (acti,E07.25.00.00.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]')
19990,Balance sectorial de las otras sociedades de deposito: instr,Balance sectorial de las otras sociedades de deposito: instrumentos y sectores institucionales (acti,E07.24.00.00.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]')
